created_at_fuzzy,state_likely_tweeted_from,text,source,display_text_width,lang,favorite_count,retweet_count,is_quote,followers_count,friends_count,listed_count,statuses_count,favourites_count,cleaned_text,Toxicity,Fact assessment,Trivia question,Offensive Assessment,topic_label
2021-02-16T19:52:36Z,Ohio,"Aren't we better than this?  🙄
https://t.co/0Z7XVahHEw",Twitter Web App,54,en,0,0,False,489,462,9,815,526,are n't we better than this ? :face_with_rolling_eyes: httpurl,1,No verdict,,,-1
2020-11-24T20:23:23Z,Illinois,"Tweet this out there and show the media how we really feel!!!
We support President Trump! https://t.co/hAdfyXcsU8",Twitter Web App,89,en,4,1,False,3008,5002,13,36147,16019,tweet this out there and show the medium how we really feel ! ! ! we support president trump ! httpurl,8,'true',,,-1
2020-09-06T21:34:14Z,Colorado,just wanna outlive trump so i can be all 'haha i won fuk u loser.',Twitter for Android,66,en,2,0,False,822,675,27,31305,20648,just wanna outlive trump so i can be all ' haha i won fuk u loser . ',8,False,,,-1
2020-11-27T06:40:26Z,North Dakota,"Thanks to you Mr. Trump, you ruined my Thanksgiving.  No family, no food and no laughter,  Brought a precooked meal, that I wouldn't feed my dogs.  With all of your stupidest I am sure my Christmas will be the same. https://t.co/LXMERiSJNp",Twitter Web App,215,en,2,1,False,21047,21113,7,29033,32736,"thanks to you mr . trump , you ruined my thanksgiving . no family , no food and no laughter , brought a precooked meal , that i would n't feed my dog . with all of your stupidest i am sure my christmas will be the same . httpurl",8,No verdict,,,-1
2021-01-12T21:49:09Z,Tennessee,"@notenoughindian @HuffPostPol yeah, exactly, learn sarcasm... they are antifa and trump loves them, CONTEXT CLUES",Twitter Web App,83,en,0,0,False,172,218,3,1462,11070,"@user @user yeah , exactly , learn sarcasm ... they are antifa and trump love them , context clues",7,'false',,,-1
2020-11-06T03:43:34Z,Kentucky,"Look at the charts more closely. Here is an example of the Michigan chart. Your eye tricks you into believing that, other than the obviously vertical line on Biden's chart, that it is a curve. It is not. Look at it more closely. It is a series of horizontal and vertical lines. 10 https://t.co/BNCKLJnyIh",Twitter Web App,280,en,18,2,False,24874,1319,495,80890,8004,"look at the chart more closely . here is an example of the michigan chart . your eye trick you into believing that , other than the obviously vertical line on biden 's chart , that it is a curve . it is not . look at it more closely . it is a series of horizontal and vertical line . 10 httpurl",7,'false',,,15
2021-03-28T20:06:26Z,North Dakota,@patriottakes At some point do Trump supporters realize that the losers in US elections don’t get to be President when something happens to the winner?  No? Probably never get that? Sad.,Twitter for iPhone,172,en,1,0,False,7322,7774,31,71121,105894,@user at some point do trump supporter realize that the loser in us election do n't get to be president when something happens to the winner ? no ? probably never get that ? sad .,8,True,,,11
2021-02-15T22:18:56Z,Texas,We don’t celebrate fraudulent dictator’s Day. Happy President Day President Trump https://t.co/MneAakZDvX,Twitter for iPhone,81,en,3,1,False,131,658,0,9601,9486,we do n't celebrate fraudulent dictator 's day . happy president day president trump httpurl,8,False,,,-1
2020-11-02T19:54:40Z,Michigan,I try and stay out of politics but as a 2016 Trump supporter I am proud to say I will be voting for Biden tomorrow #FDT,Twitter for iPhone,119,en,22,0,False,511,282,0,2205,2622,i try and stay out of politics but a a 2016 trump supporter i am proud to say i will be voting for biden tomorrow #fdt,8,'true',,,6
2020-11-10T15:21:17Z,Hawaii,Of course trump is still going to be a risk to the safety of the United States. https://t.co/jqr8JLn57Y,Twitter Web App,79,en,0,0,True,95,223,0,4852,17405,of course trump is still going to be a risk to the safety of the united states . httpurl,7,'no verdict',,,-1
2020-09-30T13:30:00Z,Arizona,@politico He won! Trump looked like a petulant toddler on speed all night.,Twitter for Android,64,en,0,0,False,11,61,0,765,6668,@user he won ! trump looked like a petulant toddler on speed all night .,7,'no verdict',,,-1
2020-08-07T11:50:18Z,Kentucky,"Group called 'We Have Her Back' warns media against 'sexist' or 'racist' coverage of Biden VP pick

https://t.co/tXsGaQdvsC. 

Or, in American, ""the racist and sexist propagandists better repeat our racist and sexist opinions about our racist and sexist candidates"" #leftylies",Twitter for iPhone,276,en,0,0,False,22,37,0,322,82,"group called ' we have her back ' warns medium against ' sexist ' or ' racist ' coverage of biden vp pick httpurl . or , in american , "" the racist and sexist propagandist better repeat our racist and sexist opinion about our racist and sexist candidate "" #leftylies",9,False,,,-1
2021-04-27T17:17:33Z,Florida,QAnon conspiracists already stoking paranoia about Arizona 'audit' of Biden's win - https://t.co/IHCz2pOeZV,TweetCaster for Android,107,en,0,0,False,394,1836,12,62093,12306,qanon conspiracists already stoking paranoia about arizona ' audit ' of biden 's win - httpurl,7,true,,,-1
2021-02-01T02:58:47Z,Pennsylvania,.@mjnelson7 is part of a team that finds federal prosecutors will look to the Biden administration for cues on how to prosecute those involved with the Jan. 6 U.S. Capitol attack. More in the @monkeycageblog https://t.co/AnKjZMPxiV,Twitter Web App,231,en,2,0,False,1125,521,18,3828,5172,. @user is part of a team that find federal prosecutor will look to the biden administration for cue on how to prosecute those involved with the jan . 6 u . s . capitol attack . more in the @user httpurl,2,True,,,-1
2021-03-31T12:50:13Z,Oregon,@ktbenner @nytmike If this turns out to be a typical NYT hit job you need to be prosecuted. Amazing how Twitter will let anything on as long as it’s not about the the Biden’s.,Twitter for iPhone,156,en,0,0,False,2,25,0,190,169,@user @user if this turn out to be a typical nyt hit job you need to be prosecuted . amazing how twitter will let anything on a long a it 's not about the the biden 's .,8,'false',,,-1
2021-02-14T04:23:14Z,New Hampshire,The remaining Republican Party of Lincoln consists of 10 U.S. representatives and   ? U.S. senators willing to put country above self interest. The remaining persons too afraid or saturated by their own ambitions have bound themselves to Trump forming the sociopathic party.,Twitter for iPhone,274,en,0,0,False,5,49,0,16,15,the remaining republican party of lincoln consists of 10 u . s . representative and ? u . s . senator willing to put country above self interest . the remaining person too afraid or saturated by their own ambition have bound themselves to trump forming the sociopathic party .,8,'no verdict',,,36
2021-01-09T05:33:12Z,Georgia,"@ddale8 That is Biden calling them figuratively Nazis.

Not much difference in this case. Still not befitting the president of the united states.",Twitter Web App,137,en,0,0,False,24,96,0,1669,3962,@user that is biden calling them figuratively nazis . not much difference in this case . still not befitting the president of the united state .,7,'false',,,-1
2020-12-21T04:45:26Z,Florida,"Trump, governing by whim and tweet, deepened racial and cultural divides and undermined faith in our institutions. His legacy: a tumultuous four years marked by his impeachment, failures during the worst pandemic in a century and refusal to accept defeat. https://t.co/ogVmoTtsLv",Twitter for iPad,279,en,0,0,False,266,987,0,19014,19742,"trump , governing by whim and tweet , deepened racial and cultural divide and undermined faith in our institution . his legacy : a tumultuous four year marked by his impeachment , failure during the worst pandemic in a century and refusal to accept defeat . httpurl",7,True,,,-1
2020-07-21T10:28:43Z,Oregon,Just keep your border closed for now. We need you healthy in the event tRump steals the election &amp; then we made need a place to go. https://t.co/bTlAhWRYBy,Twitter for Android,135,en,3,0,True,2346,2574,10,61952,91569,just keep your border closed for now . we need you healthy in the event trump steal the election & then we made need a place to go . httpurl,7,No verdict,,,-1
2020-09-27T20:50:17Z,North Dakota,"@RealJamesWoods I don’t think there’s anybody with a working brain in America who seriously thinks Joe Biden is capable of being president. And the very thought of having a call girl, a ho who slept her way up the political ladder like Kamala Harris become president is terrifying.",Twitter for iPhone,265,en,0,0,False,318,442,2,43560,31968,"@user i do n't think there 's anybody with a working brain in america who seriously think joe biden is capable of being president . and the very thought of having a call girl , a ho who slept her way up the political ladder like kamala harris become president is terrifying .",9,False,,,32
2020-07-30T00:02:47Z,Wisconsin,"People can't behave at drive-in shows. People have been going to the forest to see subpar jam bands. At this point, I'm more upset with people delaying traditional live music more so than Trump supporters.",Twitter Web App,205,en,0,0,False,128,565,1,1915,623,"people can't behave at drive-in show . people have been going to the forest to see subpar jam band . at this point , i 'm more upset with people delaying traditional live music more so than trump supporter .",7,'no verdict',,,-1
2020-08-27T09:04:13Z,Louisiana,"who knows what the populaces takeaway from his would be: perhaps theyll see Bidens absence as weakness and trend toward trump,or perhaps theyll see trumps stunt as desperate and foolhardy and trend toward Biden

could go either way,depending on how US is feeling re:health experts",Twitter for iPhone,280,en,0,0,False,130,440,0,3189,3235,"who know what the populace takeaway from his would be : perhaps theyll see bidens absence a weakness and trend toward trump , or perhaps theyll see trump stunt a desperate and foolhardy and trend toward biden could go either way , depending on how us is feeling re : health expert",3,No verdict,,,14
2021-03-24T11:23:45Z,Pennsylvania,"@Trump_Detester Great, now I want to watch Snatch... lol

https://t.co/gnM1XLpxqG",Twitter for Android,65,en,0,0,False,4900,5329,10,19546,35051,"@user great , now i want to watch snatch ... lol httpurl",1,No verdict,,,4
2020-10-23T09:31:21Z,Texas,@oneballbiscuit @samstein Remember how Sam did Hillary.  He's Probably an under cover trump supporter,Twitter for Android,75,en,2,0,False,370,652,0,38935,78979,@user @user remember how sam did hillary . he 's probably an under cover trump supporter,7,False,,,-1
2021-04-19T20:50:39Z,North Carolina,@newsmax High biden approval is because of the lazy freeloading people in the USA that are being supported by wasteful government handouts and voluntary unemployment.,Twitter for Android,157,en,0,0,False,63,665,1,6776,10040,@user high biden approval is because of the lazy freeloading people in the usa that are being supported by wasteful government handout and voluntary unemployment .,8,False,,,-1
2021-04-11T04:39:50Z,Massachusetts,so I got a question for president Joe Biden @JoeBiden what are going to plan on doing about the several cases of police brutality its only getting worse,Twitter Web App,152,en,0,0,False,72,756,0,1142,2780,so i got a question for president joe biden @user what are going to plan on doing about the several case of police brutality it only getting worse,2,No verdict,,,23
2020-11-15T21:42:52Z,Illinois,@jmer30152 @branka_jovic @GovMikeDeWine No one said trump vs Biden or republicans v democrats. I said TRUMP supporters only. The ones in the trump cult that do everything he says. People need to read. There’s a difference.,Twitter for iPhone,182,en,0,0,False,4156,4862,3,4495,55613,@user @user @user no one said trump v biden or republican v democrat . i said trump supporter only . the one in the trump cult that do everything he say . people need to read . there 's a difference .,8,'no verdict',,,-1
2020-11-20T01:45:25Z,Louisiana,Trump at this point there’s really nothing you can do...... prove you’ve got a brain..,Twitter for iPhone,86,en,0,0,False,4,36,0,1119,93,trump at this point there 's really nothing you can do ... prove you 've got a brain ..,8,'no verdict',,,-1
2020-10-02T20:43:26Z,New Hampshire,"@KLoeffler @realDonaldTrump @FLOTUS Sorry, but the President and First Lady are positive for the virus because of a Trump’s failure to respond with a quick, thorough and robust national response to the virus. We didn’t need to be here, but we are because of his incompetence. Quit lying and deflecting.",Twitter for iPad,266,en,0,0,False,11,46,0,12695,15278,"@user @user @user sorry , but the president and first lady are positive for the virus because of a trump 's failure to respond with a quick , thorough and robust national response to the virus . we did n't need to be here , but we are because of his incompetence . quit lying and deflecting .",8,'true',,,13
2021-03-29T07:10:45Z,Washington,Trump is losing the war over his legacy https://t.co/pCl4x1qyPg,Twitter for iPhone,63,en,0,0,False,368,334,42,64351,38152,trump is losing the war over his legacy httpurl,2,No verdict,,,3
2021-01-15T17:50:20Z,Pennsylvania,@kat_tastr0phe @Flantastic4 So sad too. All these people who were just awful inside but didn't let us see it until trump made it okay to be awful.,Twitter for Android,118,en,2,0,False,16316,6213,23,272128,335657,@user @user so sad too . all these people who were just awful inside but did n't let u see it until trump made it okay to be awful .,8,'no verdict',,,-1
2020-07-29T02:47:07Z,Texas,"U.S. to withdraw about 12,000 troops from Germany but nearly half to stay in Europe https://t.co/Yenc4itusa",Twitter Web App,107,en,0,0,False,9,77,0,1530,150,"u . s . to withdraw about 12,000 troop from germany but nearly half to stay in europe httpurl",2,'true',,,-1
2021-04-06T13:01:25Z,Illinois,"@Read_N_Learn I desperately wanted a 2nd term, but I think Trump has earned a retirement, and should invest in creating his legacy and touting his record, which is a good one.  The template he created is well suited to DeSantis.  The real race IMHO is for VP.  I'm thinking Cotton.",Twitter Web App,267,en,1,0,False,159,771,3,7529,1019,"@user i desperately wanted a 2nd term , but i think trump ha earned a retirement , and should invest in creating his legacy and touting his record , which is a good one . the template he created is well suited to desantis . the real race imho is for vp . i 'm thinking cotton .",2,'no verdict',,,-1
2020-10-12T11:19:06Z,Indiana,@jakep826 My Biden/Harris sign was stolen 4 nights ago.  😢😡,Twitter for iPhone,49,en,1,0,False,225,124,0,2310,29111,@user my biden / harris sign wa stolen 4 night ago . :crying_face: :pouting_face:,3,No verdict,,,1
2021-01-08T05:50:31Z,Arkansas,@HawleyMO @simonschuster You were not representing your constituents. You were trying to earn your Trump stripes and prove your mettle in battle. You got what you deserved.,Twitter Web App,147,en,1,0,False,273,387,15,1011,7941,@user @user you were not representing your constituent . you were trying to earn your trump stripe and prove your mettle in battle . you got what you deserved .,8,'true',,,12
2021-01-07T11:03:25Z,Ohio,@WashTimes Finally! Did that mean Trump finally concedes?,Twitter for Android,46,en,98,0,False,29,147,0,3096,2311,@user finally ! did that mean trump finally concedes ?,2,'false',,,-1
2020-10-03T06:37:44Z,Alabama,"@Richard93207334 @BridgetPhetasy @JuddLegum @StoutRyan Trump would have had a kind statement.

How do I know this?

When Trump was approached by a reporter (after one of his rallies) who told him that RBG passed away, his first thought was to say something kind about her.",Twitter Web App,217,en,1,0,False,93,125,0,3454,3926,"@user @user @user @user trump would have had a kind statement . how do i know this ? when trump wa approached by a reporter ( after one of his rally ) who told him that rbg passed away , his first thought wa to say something kind about her .",2,'false',,,-1
2020-11-20T21:26:21Z,Georgia,@HoodieFreeman5 @RoCo_Puffs He’s the same “ignorant” orange then just as he is now! 🖕🏾 trump,Twitter for iPhone,64,en,0,0,False,655,843,0,7466,7556,@user @user he 's the same “ ignorant ” orange then just a he is now ! middle_finger_medium-dark_skin_tone trump,8,true,,,-1
2020-07-17T15:42:11Z,California,".@gbmike: what's hilarious is, despite having 5 years and endless support &amp; funding, @stephenfhayes has never - not even once - been able to show Trump wrong to MAGA.

He's a sad, pathetic joke.",Twitter Web App,198,en,0,0,False,1019,6,33,59274,18,". @user : what 's hilarious is , despite having 5 year and endless support & funding , @user ha never - not even once - been able to show trump wrong to maga . he 's a sad , pathetic joke .",8,'no verdict',,,-1
2020-12-28T20:11:54Z,Louisiana,Senator Marco Rubio is a Russian Idiot and Hasn't Found his Backbone to Stand Up to Donald Trump Yet.  He's an Avid Liar and Grifter.  Remember When he said that he Didn't Like Working in Congress but the People Reelected him Anyway.  STOP THE MADNESS FLORIDA https://t.co/X0Nl5YUAqw,Twitter for Android,259,en,0,0,True,2541,4797,52,105626,77017,senator marco rubio is a russian idiot and has n't found his backbone to stand up to donald trump yet . he 's an avid liar and grifter . remember when he said that he did n't like working in congress but the people reelected him anyway . stop the madness florida httpurl,8,False,,,18
2021-01-21T01:25:30Z,California,"Biden signs executive actions on COVID, climate change, immigration and more https://t.co/CgG5yt8Ka4 via @CBSPolitics",Twitter Web App,117,en,0,0,False,543,338,132,51119,29562,"biden sign executive action on covid , climate change , immigration and more httpurl via @user",1,'true',,,-1
2021-02-13T03:10:15Z,Alabama,"Trump’s defense attorney says the rhetoric “ If you don’t fight like hell you’re not going to have a country anymore.” Is said by hundreds of politicians over the years, but only Trump’s on video.",Twitter for iPhone,196,en,0,0,False,22,209,0,815,381,"trump 's defense attorney say the rhetoric “ if you do n't fight like hell you 're not going to have a country anymore . ” is said by hundred of politician over the year , but only trump 's on video .",8,'true',,,5
2021-04-13T14:33:43Z,Minnesota,"@davethul Oops, I guess most people are with me. https://t.co/NHJPFrKSNH",Twitter for Android,62,en,2,0,False,1149,2584,15,15555,5484,"@user oops , i guess most people are with me . httpurl",2,'no verdict',,,4
2020-10-18T17:29:42Z,Colorado,@DanRather Agreed. Bot as I read this I realize we’ll all need to edit the word trump out of our vocabulary. It’s just that distasteful.,Twitter for iPhone,125,en,0,0,False,545,1002,0,8695,35040,@user agreed . bot a i read this i realize we 'll all need to edit the word trump out of our vocabulary . it 's just that distasteful .,7,'no verdict',,,-1
2021-01-03T04:19:51Z,Tennessee,"It may be the #SeditionCaucus putting their names on memos. But, never forget - they’re all doing this to appease #DictatorTrump and are conspiring. #coup_de_trump #coup",Twitter for iPad,169,en,2,0,False,2451,1436,14,17613,45928,"it may be the #seditioncaucus putting their name on memo . but , never forget - they 're all doing this to appease #dictatortrump and are conspiring . #coup_de_trump #coup",8,'no verdict',,,-1
2021-01-22T10:13:40Z,Michigan,@ChristopherOrp1 @politicsluo Not sure how since he ran on Trump’s platform/issues. People were fooled,Twitter for iPhone,72,en,0,0,False,226,764,0,8630,42634,@user @user not sure how since he ran on trump 's platform / issue . people were fooled,4,'no verdict',,,-1
2021-04-12T08:56:59Z,West Virginia,"@herosnvrdie69 [Transcript]
Biden: I haven't called Daunte Wright's family, but- uh- our prayers are with their family, is a really tragic thing that happened, and uh but I think uh we gotta wait and see what the investigation shows uh and the entire investigation.

[Continued]",Twitter for Android,263,en,488,32,False,2515,1152,20,41830,76571,"@user [ transcript ] biden : i have n't called daunte wright 's family , but - uh - our prayer are with their family , is a really tragic thing that happened , and uh but i think uh we gotta wait and see what the investigation show uh and the entire investigation . [ continued ]",2,No verdict,,,-1
2020-10-02T13:48:08Z,North Carolina,"Kayleigh McEnany’s claims about Trump ballots dumped in a ditch fall apart https://t.co/Ao54cEzmb7  Surprise, surprise, surprise! Shock and awe!",Twitter for iPhone,144,en,0,0,False,193,759,32,42450,8215,"kayleigh mcenany 's claim about trump ballot dumped in a ditch fall apart httpurl surprise , surprise , surprise ! shock and awe !",7,'false',,,-1
2020-08-19T01:21:05Z,Oklahoma,"This is the latest ""cure"" Trump is pushing.
This guy is a complete roaster! https://t.co/cWOmpMci5E",Twitter for Android,99,en,4,2,False,6146,4912,39,129026,109935,"this is the latest "" cure "" trump is pushing . this guy is a complete roaster ! httpurl",7,no verdict,,,-1
2021-03-31T17:21:57Z,Utah,"Not Surprised Are We?
Ivanka Trump's pet project for women’s global empowerment fails to track funds and results: GAO report https://t.co/VThBJZbAXn",Twitter for Android,148,en,1,0,False,1678,2070,13,35237,28064,not surprised are we ? ivanka trump 's pet project for woman 's global empowerment fails to track fund and result : gao report httpurl,2,True,,,10
2020-12-03T08:12:49Z,Tennessee,@MSNBC Gabriel Sterling is to be commended for genuinely calling out Trump and his cronies for inciting violence and taking their lies too far!,Twitter for Android,136,en,0,0,False,172,158,0,67033,94944,@user gabriel sterling is to be commended for genuinely calling out trump and his crony for inciting violence and taking their lie too far !,2,true,,,-1
2021-04-25T05:10:50Z,Michigan,"By attacking @KingJames, Trump the clown is trying to remain at the top of the racist GOP.  @cspanwj",Twitter for iPhone,100,en,3,0,False,1435,1749,44,107065,42726,"by attacking @user , trump the clown is trying to remain at the top of the racist gop . @user",8,'true',,,-1
2020-09-14T19:24:12Z,Alabama,"@davidmathielee @WiltonDiary @HKrassenstein @realDonaldTrump Nope not Tucker, although he has the number one rated cable TV show on, which should tell you something!  But the ""real"" polls that show Trump is beating Biden in black and Latino votes.  Remember in 2016 when Kill-ary was so far ahead of Trump?   Hmmm....Trump 2020 baby!",Twitter for Android,272,en,0,0,False,470,1366,0,1653,10443,"@user @user @user @user nope not tucker , although he ha the number one rated cable tv show on , which should tell you something ! but the "" real "" poll that show trump is beating biden in black and latino vote . remember in 2016 when kill-ary wa so far ahead of trump ? hmmm ... trump 2020 baby !",7,False,,,-1
2020-09-15T04:20:51Z,Florida,Can You Radicalize A Trump Supporting Dad? (TMBS 155) https://t.co/c2gHsm94er via @YouTube,Twitter for iPhone,90,en,0,0,False,1380,2848,9,3863,2487,can you radicalize a trump supporting dad ? ( tmbs 155 ) httpurl via @user,1,no verdict,,,4
2020-10-25T06:28:58Z,South Carolina,Hahahaha Trump is a desperate moron and his supporters are idiots. https://t.co/gIyCCNVFd4,Twitter for iPhone,66,en,0,0,True,564,1933,3,24586,115574,hahahaha trump is a desperate moron and his supporter are idiot . httpurl,8,No verdict,,,-1
2020-10-12T01:03:27Z,Missouri,"Only godless faithless people hate America &amp; Trump &amp; are always hateful towards us, doing so much injustice as when they don't fear a God they will not hesitate to do anything, so we stick to our faiths &amp; Trust in God.",Twitter Web App,230,en,0,0,False,65,5,1,51596,351,"only godless faithless people hate america & trump & are always hateful towards u , doing so much injustice a when they do n't fear a god they will not hesitate to do anything , so we stick to our faith & trust in god .",8,'no verdict',,,20
2021-02-01T08:08:29Z,Illinois,@SenTedCruz Joe Biden's unfuck the fucked tour 2021,Twitter for Android,39,en,0,0,False,318,845,0,1597,3424,@user joe biden 's unfuck the fucked tour 2021,8,No verdict,,,8
2020-08-19T12:39:38Z,Oklahoma,"@MoElleithee As a Christian Republican Oklahoma educator seeing my Republican friends jump the Trump sinking ship 🚢 

Your interview with Harris is why America is listening and turning to a Biden-Harris ticket.  
It ain’t rocket 🚀 science 
OR politics as usual 

It’s about saving America",Twitter Web App,275,en,2,2,False,1128,4456,6,23824,20957,@user as a christian republican oklahoma educator seeing my republican friend jump the trump sinking ship :ship: your interview with harris is why america is listening and turning to a biden-harris ticket . it ain't rocket :rocket: science or politics a usual it 's about saving america,2,'no verdict',,,-1
2020-12-12T14:05:07Z,Louisiana,"The first 3 years of Trump's term in office were unparalled in history. The greatest of all previous presidents.
The last year, has been weak, ineffective, timid, afraid.

Who know how history will remember his time in office.",Twitter Web App,226,en,1,0,False,2916,1801,14,13506,814,"the first 3 year of trump 's term in office were unparalled in history . the greatest of all previous president . the last year , ha been weak , ineffective , timid , afraid . who know how history will remember his time in office .",7,'false',,,-1
2020-09-23T17:29:50Z,Pennsylvania,"⚠️  BREAKING  ⚠️
🇺🇸  Election  2020  🇺🇲 
   Trump to Bypass Election
to Stay in Power by Appointing Electoral College
https://t.co/kxKETPRSHD",Twitter for Android,141,en,0,0,False,145,172,2,7421,24368,:warning: breaking :warning: united_states election 2020 u.s._outlying_islands trump to bypass election to stay in power by appointing electoral college httpurl,9,False,,,3
2021-01-14T10:23:05Z,Oregon,@maggieNYT Seems like Bannon will also have legal exposure then with regard to being the co-conspirator with Trump in Inciting the insurrection last week.,Twitter for Android,143,en,0,0,False,491,179,0,7167,8220,@user seems like bannon will also have legal exposure then with regard to being the co-conspirator with trump in inciting the insurrection last week .,7,'no verdict',,,-1
2020-11-05T22:08:40Z,California,"There's ALWAYS a Trump tweet. 
John Lewis sends his regards. https://t.co/268G3VCdTF",TweetDeck,60,en,0,2,True,5214,2879,66,466677,96223,there 's always a trump tweet . john lewis sends his regard . httpurl,2,No verdict,,,-1
2021-03-02T18:57:37Z,Florida,"@patribotics @Trump The trumpy timing...have we not learned our lesson the last 4 years? Amazing how quickly we fall for the slight of hand tricks. This is stephen miller, bannon and stone. Let the cuomo investigation proceed, but don't do the Al Franken mistake",Twitter for Android,242,en,1,0,False,37,92,0,3177,502,"@user @user the trumpy timing ... have we not learned our lesson the last 4 year ? amazing how quickly we fall for the slight of hand trick . this is stephen miller , bannon and stone . let the cuomo investigation proceed , but do n't do the al franken mistake",7,'no verdict',,,-1
2021-04-08T10:02:34Z,Colorado,"@Acosta “...try to prevent gun violence, calling the issue an ""epidemic"" and ""an international embarrassment.""
Thanks President Biden...we need any action and a starting place.",Twitter for iPhone,168,en,0,0,False,54,526,1,3884,2393,"@user “ ... try to prevent gun violence , calling the issue an "" epidemic "" and "" an international embarrassment . "" thanks president biden ... we need any action and a starting place .",1,'true',,,-1
2020-09-02T13:23:30Z,Minnesota,"@davidbelford8 Sorry, I’ll explain in small words because you’re a civilian. 

Members of the military are not categorized by party affiliation. Unlike Trump and his campaign, the Hatch Act applies to the military and they are not allowed to be partisans.",Twitter for iPhone,240,en,1,1,False,1657,1447,47,38412,33813,"@user sorry , i 'll explain in small word because you 're a civilian . members of the military are not categorized by party affiliation . unlike trump and his campaign , the hatch act applies to the military and they are not allowed to be partisan .",8,True,,,-1
2021-02-25T03:57:48Z,Virginia,@Acyn What a joke. Biden has a cruel immigration policy. He separated families at the border. He did that not biden not to mention the other racist policies he pushed.,Twitter for Android,161,en,0,0,False,50,471,0,10490,10200,@user what a joke . biden ha a cruel immigration policy . he separated family at the border . he did that not biden not to mention the other racist policy he pushed .,8,False,,,40
2020-12-13T01:57:07Z,New York,Isn’t that the exact opposite of what Trump has said about this topic? https://t.co/Wk7dvBTMqe,Twitter for iPhone,70,en,0,0,True,850,833,8,73607,23955,is n't that the exact opposite of what trump ha said about this topic ? httpurl,2,'no verdict',,,37
2020-10-07T08:23:31Z,New York,@DiMartinoBooth Trump scorched earth.  Trying to destroy the economy.,Twitter Web App,53,en,0,0,False,42,145,1,1103,25,@user trump scorched earth . trying to destroy the economy .,8,'no verdict',,,-1
2021-02-25T01:20:57Z,Ohio,Look what the California Governor got done that POTUS Biden still hasn’t delivered on... https://t.co/oJnwDn22ln,Twitter for iPhone,88,en,0,0,True,639,1217,0,7198,13543,look what the california governor got done that potus biden still ha n't delivered on ... httpurl,3,'no verdict',,,2
2020-12-14T04:21:53Z,California,"How do families survive being brought down by addicts in their family, whom are loved but toxic? They detach. That's what the media and the American people need to do with Trump &amp; his supporters: detach. Stop giving them credence. Stop trying to figure them out. #ignoretrump",Twitter Web App,279,en,0,0,False,414,984,13,8482,9939,"how do family survive being brought down by addict in their family , whom are loved but toxic ? they detach . that 's what the medium and the american people need to do with trump & his supporter : detach . stop giving them credence . stop trying to figure them out . #ignoretrump",8,'no verdict',,,-1
2021-05-04T05:03:01Z,Florida,"@JoyceWhiteVance @Liz_Cheney Soon after a Trump mob attacked the Capitol in an attempt to block Congress from affirming President Biden's victory, the president-elect accused Trump, along with Sens. Josh Hawley, R &amp; Ted Cruz R, who led objections to certified state vote totals, of perpetuating ""the big lie.""",Twitter Web App,284,en,0,0,False,19,27,0,1104,574,"@user @user soon after a trump mob attacked the capitol in an attempt to block congress from affirming president biden 's victory , the president-elect accused trump , along with sens . josh hawley , r & ted cruz r , who led objection to certified state vote total , of perpetuating "" the big lie . """,8,True,,,-1
2021-02-13T11:45:31Z,Ohio,@Acosta We need Senate Confirmations... get President Biden’s bills passed—- Republicans made up their minds long ago—- a thousand credible witnesses can be called... would be a long dragged out trial. Think of Joe Biden - not what will make us feel better. We know the truth.,Twitter for iPhone,268,en,1,0,False,245,542,15,11276,75375,@user we need senate confirmations ... get president biden 's bill passed — - republicans made up their mind long ago — - a thousand credible witness can be called ... would be a long dragged out trial . think of joe biden - not what will make u feel better . we know the truth .,7,'no verdict',,,-1
2021-03-25T20:09:08Z,Texas,"@gregkellyusa @JoeBiden You notice how Biden repeats himself?

You notice how Biden repeats himself?",Twitter for Android,76,en,0,0,False,22,80,0,788,575,@user @user you notice how biden repeat himself ? you notice how biden repeat himself ?,1,No verdict,,,8
2020-09-13T21:11:57Z,Florida,"@maggieNYT @realDonaldTrump Jack Posobiec and his minions are Antifa all directed by Trump.  Liberals are not going around shooting people, these are right wing militias.",Twitter for iPad,159,en,0,0,False,154,1463,0,1512,366,"@user @user jack posobiec and his minion are antifa all directed by trump . liberals are not going around shooting people , these are right wing militia .",8,False,,,16
2020-11-20T14:33:32Z,New Mexico,@TrumperWavin Hey I’m the Prince of Darkness.  Come on in. You meet the qualifications I have set. You to room with Donald Trump.,Twitter for iPad,115,en,1,0,False,44,947,0,1271,693,@user hey i 'm the prince of darkness . come on in . you meet the qualification i have set . you to room with donald trump .,7,'no verdict',,,0
2021-02-21T20:25:37Z,Michigan,@RaheemKassam @DonaldJTrumpJr Raheem why do you side with the Devil's?  The Trump family sow hate and division among Americans.  If we allow them to do this it will be the destruction of our country.,Twitter for Android,169,en,1,0,False,2763,4995,141,123302,132955,@user @user raheem why do you side with the devil 's ? the trump family sow hate and division among americans . if we allow them to do this it will be the destruction of our country .,8,No verdict,,,20
